Date,Open,High,Low,Close,Adj Close,Volume
20170310,148.100006,149.619995,146.869995,148.429993,148.429993,469100
20170313,148.710007,149.460007,148.169998,148.339996,148.339996,371100
20170314,148.529999,148.529999,146.699997,146.970001,146.970001,695000
20170315,147.720001,148.130005,146.279999,147.559998,147.559998,509700
20170316,147.369995,148.589996,146.75,146.910004,146.910004,574100
20170317,147.169998,147.570007,146.360001,147.179993,147.179993,496300
20170320,146.75,147.100006,146.210007,146.419998,146.419998,657300
20170321,146.979996,147.649994,143.199997,144.190002,144.190002,844000
20170322,144.139999,145.149994,143.470001,144.619995,144.619995,684000
20170323,144.360001,146.529999,143.779999,145.610001,145.610001,494200
20170324,145.639999,146.699997,144.880005,145.529999,145.529999,736200
20170327,143.759995,146.889999,143.440002,145.660004,145.660004,615100
20170328,145.729996,148.449997,145.199997,147.809998,147.809998,604400
20170329,147.580002,148.320007,146.479996,148.029999,148.029999,468000
20170330,148.149994,149.339996,147.619995,148,148,486100
20170331,146.899994,147.979996,146.789993,146.919998,146.919998,421100
20170403,146.919998,147.509995,144.770004,147.100006,147.100006,491400
20170404,146.449997,148.729996,146.449997,148.639999,148.639999,530500
20170405,149.490005,150.809998,148.619995,149,149,812100
20170406,149.580002,150.869995,149.5,150.25,150.25,548700
20170407,150.179993,151.179993,149.639999,150.110001,150.110001,486000
20170410,149.889999,153.559998,149.889999,152.919998,152.919998,693500
20170411,152.899994,153.039993,151.240005,152.979996,152.979996,794500
20170412,152.789993,153.160004,150.539993,150.820007,150.820007,496400
20170413,150.600006,151.830002,149.899994,150.009995,150.009995,768800
20170417,150.029999,152.080002,150,151.860001,151.860001,689500
20170418,151.169998,151.869995,150.089996,151.389999,151.389999,556700
20170419,152.479996,152.479996,149.740005,149.880005,149.880005,732700
20170420,152.800003,155.979996,151.770004,153.779999,153.779999,1636400
20170421,153.25,153.720001,151.470001,152.990005,152.990005,933700
20170424,155.470001,155.869995,153.160004,154.080002,154.080002,917700
20170425,154.080002,155.190002,153.419998,154.800003,154.800003,929600
20170426,154.649994,156.369995,152.600006,152.639999,152.639999,985800
20170427,153.259995,155.610001,152.470001,153.729996,153.729996,691100
20170428,153.690002,153.690002,151.919998,153.25,153.25,447000
20170501,153.619995,154.899994,153.429993,154.100006,154.100006,512700
20170502,154.029999,155.850006,153.679993,155.449997,155.449997,821700
20170503,154.929993,155.419998,153.440002,154.550003,154.550003,601100
20170504,154.330002,154.940002,152.229996,152.669998,152.669998,544500
20170505,153.309998,154.949997,152.309998,154.889999,154.889999,577900
20170508,154.389999,156.009995,154.220001,155.460007,155.460007,737000
20170509,155.460007,155.990005,154.410004,155.410004,155.410004,580100
20170510,155.279999,157.389999,155.110001,157.199997,157.199997,825600
20170511,155.970001,157.449997,155.570007,156.210007,156.210007,591300
20170512,156,156.860001,154.899994,155.399994,155.399994,441100
20170515,156.350006,159.630005,156.350006,159.309998,159.309998,826000
20170516,159.460007,160.449997,157.289993,157.839996,157.839996,812200
20170517,155.899994,156.259995,151.940002,152.130005,152.130005,1073200
20170518,152.080002,153.490005,151.309998,152.570007,152.570007,891800
20170519,153.630005,155.960007,153.360001,155.669998,155.669998,704600
20170522,156.330002,157.369995,155.759995,157.009995,157.009995,447600
20170523,156.720001,158.380005,156.710007,157.289993,157.289993,1076600
20170524,156.960007,158.399994,156.600006,158.360001,158.360001,443000
